City_ID,city,country,temperature,description,latitude,longitude,Hotel Name
1469,viedma,AR,64.99,clear sky,-40.81,-63.0,Hotel Cristal
1470,ferkessedougou,CI,75.51,moderate rain,9.6,-5.2,Hotel Chateau
1472,cape town,ZA,63.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
1475,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
1476,praia,CV,82.4,drizzle rain,14.92,-23.51,LT Aparthotel
1477,chatham,GB,64.99,overcast clouds,51.38,0.53,King Charles Hotel
1478,souillac,MU,71.6,shower rain,-20.52,57.52,Bils' Villa
1479,puerto ayora,EC,77.0,scattered clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
1480,mindelo,CV,86.0,broken clouds,16.89,-24.98,Hotel Gaudi
1482,emerald,AU,59.0,clear sky,-23.53,148.17,The Irish Village
1483,torbay,CA,66.99,few clouds,47.67,-52.73,Gallows Cove
1484,coquimbo,CL,59.0,clear sky,-29.95,-71.34,Hotel San Juan
1486,albany,US,78.01,scattered clouds,42.6,-73.97,
1487,kamaishi,JP,76.51,clear sky,39.27,141.88,Hotel Route Inn Kamaishi
1488,sao jose da coroa grande,BR,77.72,clear sky,-8.9,-35.15,Crôa Mares Hotel
1491,avera,US,86.0,scattered clouds,33.19,-82.53,
1493,nikel,RU,51.8,broken clouds,69.41,30.22,Severnoe Siyanie
1494,akyab,MM,82.69,overcast clouds,20.15,92.9,Hotel Memory
1495,mount gambier,AU,62.83,overcast clouds,-37.83,140.77,Commodore on the Park
1496,caravelas,BR,76.28,clear sky,-17.71,-39.25,Pousada dos Navegantes
1497,tondano,ID,75.2,scattered clouds,1.3,124.91,Villa Bella
1499,katsuura,JP,82.99,scattered clouds,35.13,140.3,Katsuura Hotel Mikazuki
1501,gopalur,IN,79.05,few clouds,16.62,77.8,Dhaba- Motel
1503,pacifica,US,84.2,few clouds,37.61,-122.49,"Pacifica Lighthouse, Trademark Collection by Wyndham"
1504,jacareacanga,BR,96.8,broken clouds,-6.22,-57.75,Casa do Ian😎
1505,castro,BR,80.65,few clouds,-24.79,-50.01,CHACARA BAILLY
1507,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1509,arlit,NE,86.56,light rain,18.74,7.39,Hôtel Telwa Bungalow
1512,jumla,NP,58.24,clear sky,29.27,82.18,Hotel Sundar Rara Karnali
1513,dubrovka,RU,61.59,light rain,53.69,33.51,
1514,hasaki,JP,80.6,few clouds,35.73,140.83,Inubosaki Kanko Hotel
1515,yatou,CN,67.08,clear sky,37.15,122.38,GreenTree Hotel Rongcheng Bus Station
1516,cayenne,GF,89.6,light rain,4.93,-52.33,Hôtel Le Dronmi
1519,ribeira grande,PT,71.6,scattered clouds,38.52,-28.7,Quinta da Meia Eira
1521,morant bay,JM,87.8,few clouds,17.88,-76.41,Whispering Bamboo Cove Resort
1523,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1525,albany,US,78.01,scattered clouds,42.6,-73.97,
1528,avera,US,86.0,scattered clouds,33.19,-82.53,
1529,bodden town,KY,86.0,few clouds,19.28,-81.25,Will T Place
1531,chuy,UY,57.87,scattered clouds,-33.7,-53.46,Nuevo Hotel Plaza
1532,laiya,PH,78.01,overcast clouds,13.68,121.39,Blue Coral Beach Resort
1533,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
1534,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1535,kruisfontein,ZA,61.0,clear sky,-34.0,24.73,Oyster Bay House Rental
1537,broken hill,AU,60.8,clear sky,-31.95,141.43,Daydream Motel & Cottages
1538,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1539,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1540,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1542,buala,SB,79.75,clear sky,-8.14,159.59,Maringe Lagoon Lodge
1544,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1546,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1547,salalah,OM,80.6,broken clouds,17.02,54.09,HAMDAN PLAZA HOTEL
1549,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
1550,bathsheba,BB,87.8,scattered clouds,13.22,-59.52,Atlantis Hotel
1551,thunder bay,CA,55.99,broken clouds,48.4,-89.32,Victoria Inn Hotel and Convention Centre
1552,avarua,CK,73.4,few clouds,-21.21,-159.78,Paradise Inn
1553,avarua,CK,73.4,few clouds,-21.21,-159.78,Paradise Inn
1555,baikunthpur,IN,77.0,overcast clouds,23.25,82.55,New Shree Annpurna Lodge
1556,avarua,CK,73.4,few clouds,-21.21,-159.78,Paradise Inn
1558,mao,ES,66.2,few clouds,39.89,4.27,ARTIEM Capri
1560,bredasdorp,ZA,60.8,clear sky,-34.53,20.04,Bredasdorp Country Manor
1561,chuy,UY,57.87,scattered clouds,-33.7,-53.46,Nuevo Hotel Plaza
1562,coquimbo,CL,59.0,clear sky,-29.95,-71.34,Hotel San Juan
1564,butaritari,KI,82.89,scattered clouds,3.07,172.79,Isles Sunset Lodge
1565,laranjal paulista,BR,89.26,overcast clouds,-23.05,-47.84,Vale Verde Palace Hotel
1566,vila velha,BR,81.0,clear sky,-20.33,-40.29,Hotel Vitória Palace
1567,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
1568,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1574,lerwick,GB,53.6,shower rain,60.15,-1.15,The Lerwick Hotel
1575,albany,US,78.01,scattered clouds,42.6,-73.97,
1576,abu samrah,SY,81.59,clear sky,35.3,37.18,
1578,aku,NG,73.9,overcast clouds,6.71,7.32,Diewa Hotel And Resort
1579,georgetown,MY,80.6,few clouds,5.41,100.34,Cititel Penang
1580,bulgan,MN,51.21,few clouds,48.81,103.53,Bulgan Hotel
1581,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1582,severo-kurilsk,RU,52.77,scattered clouds,50.68,156.12,Kak Doma
1585,severo-kurilsk,RU,52.77,scattered clouds,50.68,156.12,Kak Doma
1587,tateyama,JP,82.99,clear sky,34.98,139.87,Tateyama Seaside Hotel
1589,dmitriyevka,RU,51.8,clear sky,54.75,55.33,
1590,chicomuselo,MX,82.2,overcast clouds,15.77,-92.27,Hotel San Carlos
1592,port alfred,ZA,62.04,clear sky,-33.59,26.89,The Halyards Hotel
1593,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1595,bonavista,CA,60.24,clear sky,48.65,-53.11,Abbott's Bed & Breakfast
1597,avarua,CK,73.4,few clouds,-21.21,-159.78,Paradise Inn
1598,georgetown,MY,80.6,few clouds,5.41,100.34,Cititel Penang
1599,constitucion,CL,56.64,broken clouds,-35.33,-72.42,Hotel Boutique Las Azucenas
1600,dapdap,PH,82.26,few clouds,12.06,125.49,Oasis Lodge
1601,chimore,BO,87.08,light rain,-16.98,-65.13,Bichito
1602,tam ky,VN,78.8,scattered clouds,15.57,108.48,Tam Ky Hotels - Tram Oanh Hotel
1603,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1604,chuy,UY,57.87,scattered clouds,-33.7,-53.46,Nuevo Hotel Plaza
1605,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1606,brae,GB,53.6,shower rain,60.4,-1.35,Busta House Hotel
1607,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1608,bredasdorp,ZA,60.8,clear sky,-34.53,20.04,Bredasdorp Country Manor
1609,balkhash,KZ,59.36,clear sky,46.84,74.98,Family
1611,farafangana,MG,67.5,light rain,-22.82,47.83,Austral Hotel
1613,espanola,US,82.99,clear sky,35.99,-106.08,Santa Claran Hotel
1614,margate,GB,64.99,overcast clouds,51.38,1.39,Premier Inn Margate hotel
1615,kavieng,PG,82.58,clear sky,-2.57,150.8,Nusa Island Retreat
1616,barstow,US,96.8,haze,34.9,-117.02,"Motel 6 Barstow, CA"
1617,xichang,CN,66.33,overcast clouds,27.9,102.26,Xichang ibis Hotel
1619,salisbury,GB,63.0,overcast clouds,51.07,-1.8,Mercure Salisbury White Hart Hotel
1620,tukrah,LY,76.5,clear sky,32.53,20.58,استراحة لاقروتا
1621,caucaia,BR,84.2,clear sky,-3.74,-38.65,M.O.S. Logística - Filial Fortaleza
1622,san-pedro,CI,76.3,overcast clouds,4.75,-6.64,Hotel Maria
1623,bambous virieux,MU,73.0,shower rain,-20.34,57.76,Casa Tia Villa
1627,lucea,JM,84.2,broken clouds,18.45,-78.17,Grand Palladium Jamaica Resort & Spa
1628,cabo san lucas,MX,84.2,scattered clouds,22.89,-109.91,Hotel Tesoro Los Cabos
1629,butaritari,KI,82.89,scattered clouds,3.07,172.79,Isles Sunset Lodge
1630,avera,US,86.0,scattered clouds,33.19,-82.53,
1631,ribeira grande,PT,71.6,scattered clouds,38.52,-28.7,Quinta da Meia Eira
1632,sunndalsora,NO,51.8,broken clouds,62.68,8.55,Trædal Hotel
1633,mahebourg,MU,71.6,shower rain,-20.41,57.7,Shandrani Beachcomber Resort & Spa
1634,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1635,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1636,buala,SB,79.75,clear sky,-8.14,159.59,Maringe Lagoon Lodge
1637,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1638,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1639,puerto ayora,EC,77.0,scattered clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
1640,vilhena,BR,95.0,smoke,-12.74,-60.15,Hotel Mirage
1641,yen bai,VN,77.49,overcast clouds,21.7,104.87,AK MOTEL
1642,labuhan,ID,77.11,clear sky,-6.88,112.21,bador sepret
1643,victoria,HK,84.99,moderate rain,22.29,114.16,Mini Hotel Central
1644,lompoc,US,78.8,clear sky,34.64,-120.46,Holiday Inn Express Lompoc
1645,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1648,kununurra,AU,69.8,broken clouds,-15.77,128.73,Hotel Kununurra
1650,bolgatanga,GH,75.9,moderate rain,10.79,-0.85,Mama's Place
1652,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1653,severo-kurilsk,RU,52.77,scattered clouds,50.68,156.12,Kak Doma
1654,xai-xai,MZ,65.97,clear sky,-25.05,33.64,Platinum Hotel
1655,gazli,UZ,63.25,clear sky,40.13,63.45,
1656,touros,BR,84.2,few clouds,-5.2,-35.46,INN NEW HORIZON
1657,chuy,UY,57.87,scattered clouds,-33.7,-53.46,Nuevo Hotel Plaza
1660,votkinsk,RU,57.99,scattered clouds,57.05,53.99,Tsentralniy Hotel
1661,mountain home,US,84.2,clear sky,43.13,-115.69,Mountain Home Inn
1662,ketchikan,US,57.2,few clouds,55.34,-131.65,Snows Cove Lodge
1663,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1664,gambela,ET,70.2,light rain,8.25,34.58,Solomon Debebe Hotel
1665,nouakchott,MR,89.6,broken clouds,18.09,-15.98,Hôtel Iman
1666,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1667,fortuna,US,86.0,clear sky,40.6,-124.16,Super 8 by Wyndham Fortuna
1668,yellowknife,CA,51.01,broken clouds,62.46,-114.35,The Explorer Hotel
1669,kapaa,US,82.4,scattered clouds,22.08,-159.32,Sheraton Kauai Resort at Coconut Beach
1671,aksaray,TR,71.6,clear sky,38.37,34.03,Kuzucular Park Hotel
1672,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1673,lebu,CL,53.6,broken clouds,-37.62,-73.65,Hostal Las Lilas
1674,victoria,HK,84.99,moderate rain,22.29,114.16,Mini Hotel Central
1675,varhaug,NO,55.0,overcast clouds,58.61,5.65,Dancenter Gurihuset
1676,lompoc,US,78.8,clear sky,34.64,-120.46,Holiday Inn Express Lompoc
1677,albany,US,78.01,scattered clouds,42.6,-73.97,
1678,cidreira,BR,57.69,moderate rain,-30.18,-50.21,Hotel Castelo
1679,ayame,CI,74.75,clear sky,5.61,-3.16,Hotel Bossan
1682,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1683,avarua,CK,73.4,few clouds,-21.21,-159.78,Paradise Inn
1687,san vicente,AR,66.0,overcast clouds,-26.62,-54.13,Complejo Turístico Farelluk
1691,albany,US,78.01,scattered clouds,42.6,-73.97,
1692,norman wells,CA,51.8,overcast clouds,65.28,-126.83,Heritage Hotel
1693,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1694,caravelas,BR,76.28,clear sky,-17.71,-39.25,Pousada dos Navegantes
1698,albany,US,78.01,scattered clouds,42.6,-73.97,
1699,chuy,UY,57.87,scattered clouds,-33.7,-53.46,Nuevo Hotel Plaza
1700,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1701,nicoya,CR,84.2,broken clouds,10.15,-85.45,Guayacan Real
1702,bull savanna,JM,83.89,overcast clouds,17.89,-77.59,Big Red's
1703,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1704,itaituba,BR,95.0,few clouds,-4.28,-55.98,Hotel Campos
1707,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1708,kavieng,PG,82.58,clear sky,-2.57,150.8,Nusa Island Retreat
1709,port alfred,ZA,62.04,clear sky,-33.59,26.89,The Halyards Hotel
1711,kroya,ID,76.51,broken clouds,-7.63,109.25,RUSTANTO Fam
1712,kodiak,US,53.6,clear sky,57.79,-152.41,Best Western Kodiak Inn and Convention Center
1713,hithadhoo,MV,82.9,overcast clouds,-0.6,73.08,Scoop Guest House
1715,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1717,alofi,NU,69.8,broken clouds,-19.06,-169.92,Taloa Heights
1719,hofn,IS,55.4,few clouds,64.25,-15.21,Hótel Höfn
1720,lata,PT,89.01,clear sky,40.16,-8.33,Casa Maquia
1721,la suiza,CR,87.8,broken clouds,9.85,-83.61,Nature Hideaway Bed & Breakfast
1722,castro,BR,80.65,few clouds,-24.79,-50.01,CHACARA BAILLY
1723,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1724,codrington,AU,66.34,overcast clouds,-38.27,141.97,Codrington Gardens Bed And Breakfast
1725,hilo,US,80.6,few clouds,19.73,-155.09,Hilo Hawaiian Hotel
1726,yellowknife,CA,51.01,broken clouds,62.46,-114.35,The Explorer Hotel
1727,sao joao da barra,BR,84.2,few clouds,-21.64,-41.05,Pousada Porto De Canoas
1730,albany,US,78.01,scattered clouds,42.6,-73.97,
1731,butaritari,KI,82.89,scattered clouds,3.07,172.79,Isles Sunset Lodge
1733,bonthe,SL,77.32,light rain,7.53,-12.51,Bonthe Holiday Village
1734,lubana,LV,51.93,overcast clouds,56.9,26.72,Naktsmītne Lubānā
1735,hilo,US,80.6,few clouds,19.73,-155.09,Hilo Hawaiian Hotel
1736,albany,US,78.01,scattered clouds,42.6,-73.97,
1737,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1738,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
1739,big spring,US,91.0,clear sky,32.25,-101.48,Hampton Inn & Suites Big Spring
1740,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1742,bambous virieux,MU,73.0,shower rain,-20.34,57.76,Casa Tia Villa
1743,sfantu gheorghe,RO,68.0,clear sky,45.87,25.78,Hotel Park Sfantu Gheorghe
1744,mamallapuram,IN,80.6,mist,12.63,80.17,Radisson Blu Resort Temple Bay Mamallapuram
1746,u thong,TH,80.19,moderate rain,14.38,99.89,บ้านปิ่นสุข อู่ทอง ห้องพักรายเดือน
1747,petropavlovsk-kamchatskiy,RU,51.8,broken clouds,53.05,158.65,"ООО ""Гостиничный комплекс ""Петропавловск"""
1749,tamworth,GB,63.0,overcast clouds,52.63,-1.7,Drayton Manor Hotel
1750,butaritari,KI,82.89,scattered clouds,3.07,172.79,Isles Sunset Lodge
1751,puerto rico,AR,66.25,overcast clouds,-26.8,-55.02,Hotel Cabañas del Prado
1753,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1754,carnarvon,AU,64.4,broken clouds,-24.87,113.63,Hospitality Carnarvon
1755,hervey bay,AU,64.0,moderate rain,-25.3,152.85,Shelly Bay Resort
1757,butaritari,KI,82.89,scattered clouds,3.07,172.79,Isles Sunset Lodge
1758,ribeira grande,PT,71.6,scattered clouds,38.52,-28.7,Quinta da Meia Eira
1759,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1760,yellowknife,CA,51.01,broken clouds,62.46,-114.35,The Explorer Hotel
1762,bethel,US,78.01,clear sky,41.37,-73.41,Courtyard by Marriott Danbury
1764,georgetown,MY,80.6,few clouds,5.41,100.34,Cititel Penang
1765,mahebourg,MU,71.6,shower rain,-20.41,57.7,Shandrani Beachcomber Resort & Spa
1766,torbay,CA,66.99,few clouds,47.67,-52.73,Gallows Cove
1768,raudeberg,NO,55.99,moderate rain,61.99,5.14,Nordre Silda.
1769,makakilo city,US,78.8,overcast clouds,21.35,-158.09,Marriott's Ko Olina Beach Club
1770,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1772,port alfred,ZA,62.04,clear sky,-33.59,26.89,The Halyards Hotel
1773,albany,US,78.01,scattered clouds,42.6,-73.97,
1776,kruisfontein,ZA,61.0,clear sky,-34.0,24.73,Oyster Bay House Rental
1777,rapid valley,US,51.8,overcast clouds,44.06,-103.15,Fairfield Inn & Suites by Marriott Rapid City
1778,mansa,IN,82.49,clear sky,29.98,75.38,STARiHOTEL Mansa
1779,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1780,constitucion,CL,56.64,broken clouds,-35.33,-72.42,Hotel Boutique Las Azucenas
1782,kapaa,US,82.4,scattered clouds,22.08,-159.32,Sheraton Kauai Resort at Coconut Beach
1784,peleduy,RU,50.88,overcast clouds,59.63,112.74,Гостиница «Уют»
1785,vila franca do campo,PT,71.6,scattered clouds,37.72,-25.43,Pestana Bahia Praia
1786,mahebourg,MU,71.6,shower rain,-20.41,57.7,Shandrani Beachcomber Resort & Spa
1788,cayenne,GF,89.6,light rain,4.93,-52.33,Hôtel Le Dronmi
1790,kodiak,US,53.6,clear sky,57.79,-152.41,Best Western Kodiak Inn and Convention Center
1791,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1795,palmer,US,82.4,broken clouds,42.16,-72.33,Wedgewood Motel
1796,hilo,US,80.6,few clouds,19.73,-155.09,Hilo Hawaiian Hotel
1797,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1800,albany,US,78.01,scattered clouds,42.6,-73.97,
1801,california city,US,96.8,haze,35.13,-117.99,Best Western California City Inn & Suites
1802,peniche,PT,82.99,overcast clouds,39.36,-9.38,Hotel Star inn Peniche
1803,east london,ZA,59.0,few clouds,-33.02,27.91,Tu Casa
1804,salem,IN,75.54,heavy intensity rain,11.65,78.17,Hotel Laila palace
1805,torbay,CA,66.99,few clouds,47.67,-52.73,Gallows Cove
1806,port alfred,ZA,62.04,clear sky,-33.59,26.89,The Halyards Hotel
1807,sitka,US,57.2,light rain,57.05,-135.33,Westmark Sitka
1808,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1809,karratha,AU,72.54,clear sky,-20.74,116.85,ibis Styles Karratha
1812,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1813,cidreira,BR,57.69,moderate rain,-30.18,-50.21,Hotel Castelo
1814,cabedelo,BR,84.2,few clouds,-6.98,-34.83,Lua Mansa Pousada
1815,volax,GR,79.0,clear sky,41.32,24.0,Monopati E6
1816,ostrovnoy,RU,52.41,light rain,68.05,39.51,
1819,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1820,mbini,GQ,80.6,scattered clouds,1.57,9.61,
1822,harper,LR,76.71,broken clouds,4.38,-7.72,Screensaver
1823,albany,US,78.01,scattered clouds,42.6,-73.97,
1824,guerrero negro,MX,88.11,clear sky,27.98,-114.06,"Casa Laguna, Bed & Breakfast"
1826,kismayo,SO,77.02,clear sky,-0.36,42.55,Agan-Hotel
1829,new norfolk,AU,60.01,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
1831,grand-lahou,CI,76.26,broken clouds,5.14,-5.02,Hotel Beatitude de Grand Lahou
1835,tessalit,ML,98.19,clear sky,20.2,1.01,
1836,kiama,AU,57.99,clear sky,-34.68,150.87,The Sebel Kiama Harbourside
1838,sisophon,KH,78.3,overcast clouds,13.59,102.97,Pyramid Hotel
1840,manama,BH,93.2,clear sky,26.22,50.58,Al Safir Hotel & Tower
1842,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
1844,cabo san lucas,MX,84.2,scattered clouds,22.89,-109.91,Hotel Tesoro Los Cabos
1845,ponta do sol,PT,75.0,scattered clouds,32.67,-17.1,Hotel do Campo
1846,tagusao,PH,80.67,scattered clouds,9.19,117.81,"Shaman's Breath- Beach, Bed & Breakfast"
1847,san cristobal,VE,89.6,scattered clouds,7.77,-72.22,Pirineos
1848,carnarvon,AU,64.4,broken clouds,-24.87,113.63,Hospitality Carnarvon
1849,norman wells,CA,51.8,overcast clouds,65.28,-126.83,Heritage Hotel
