City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,Prainha,-1.8,-53.48,76.15,70,9,2.39,BR,2020-08-27 04:39:19
285,Semnan,35.57,53.4,73.4,20,0,4.7,IR,2020-08-27 04:34:26
286,Bandipur,27.93,84.42,76.26,88,92,3.15,NP,2020-08-27 04:39:19
287,Mareeba,-17.0,145.43,78.8,47,90,19.46,AU,2020-08-27 04:39:19
288,Torres,-29.34,-49.73,59.38,82,1,5.57,BR,2020-08-27 04:39:20
289,Voyvozh,62.89,54.96,57.81,91,100,10.67,RU,2020-08-27 04:39:20
290,Christchurch,-43.53,172.63,53.01,62,24,11.41,NZ,2020-08-27 04:34:09
291,Bubaque,11.28,-15.83,80.55,78,99,14.38,GW,2020-08-27 04:39:20
292,Okhotsk,59.38,143.3,58.6,59,99,7.99,RU,2020-08-27 04:32:49
293,Arman,59.7,150.17,59.34,51,18,2.66,RU,2020-08-27 04:39:21
294,Pevek,69.7,170.31,36.72,93,100,2.75,RU,2020-08-27 04:33:09
295,Goderich,43.75,-81.72,69.01,87,29,17.05,CA,2020-08-27 04:33:23
296,Stornoway,58.21,-6.39,51.8,76,36,9.17,GB,2020-08-27 04:39:22
297,Saint-Joseph,-21.37,55.62,73.99,53,45,5.82,RE,2020-08-27 04:33:45
298,Solano,38.23,-121.95,66.0,77,1,29.97,US,2020-08-27 04:39:22
299,Wichita Falls,33.91,-98.49,77.0,73,1,10.29,US,2020-08-27 04:39:22
300,Nuuk,64.18,-51.72,41.0,100,80,6.93,GL,2020-08-27 04:33:33
301,Chuy,-33.7,-53.46,60.08,95,100,4.85,UY,2020-08-27 04:33:30
302,Ulladulla,-35.35,150.47,68.0,28,2,13.87,AU,2020-08-27 04:39:23
303,Taltal,-25.4,-70.48,54.59,69,0,1.54,CL,2020-08-27 04:39:23
304,Dom Pedrito,-30.98,-54.67,67.6,82,94,7.45,BR,2020-08-27 04:39:23
305,Bambous Virieux,-20.34,57.76,73.0,88,20,13.24,MU,2020-08-27 04:32:56
306,Tolbazy,54.02,55.88,60.8,87,53,6.71,RU,2020-08-27 04:39:24
307,Kampala,0.32,32.58,66.2,88,75,4.7,UG,2020-08-27 04:39:24
308,Naze,28.37,129.48,82.4,88,75,23.04,JP,2020-08-27 04:34:25
309,Buala,-8.14,159.59,85.26,71,72,11.1,SB,2020-08-27 04:39:24
310,Qiongshan,20.01,110.35,86.0,79,20,6.71,CN,2020-08-27 04:39:25
311,Lanzhou,36.06,103.79,75.2,33,90,11.18,CN,2020-08-27 04:39:25
312,Champerico,14.3,-91.92,66.99,92,100,8.72,GT,2020-08-27 04:39:25
313,Dormidontovka,47.77,134.91,75.38,86,100,1.72,RU,2020-08-27 04:39:25
314,Tucumcari,35.17,-103.72,77.67,39,29,1.92,US,2020-08-27 04:35:28
315,Kavieng,-2.57,150.8,84.67,68,61,4.68,PG,2020-08-27 04:33:03
316,Shwebo,22.57,95.7,85.41,72,76,9.31,MM,2020-08-27 04:39:26
317,Vostok,46.49,135.88,72.84,69,100,0.69,RU,2020-08-27 04:34:43
318,Aktash,50.3,87.73,53.56,43,88,0.83,RU,2020-08-27 04:39:26
319,General Roca,-39.03,-67.58,51.8,43,37,6.93,AR,2020-08-27 04:39:27
320,Mecca,21.43,39.83,91.74,22,86,5.97,SA,2020-08-27 04:39:27
321,Hostotipaquillo,21.07,-104.07,72.0,90,30,3.98,MX,2020-08-27 04:39:27
322,La Paz,-16.5,-68.15,35.6,74,12,4.83,BO,2020-08-27 04:37:50
323,Flin Flon,54.77,-101.86,58.17,65,60,5.46,CA,2020-08-27 04:39:27
324,La Asuncion,11.03,-63.86,82.4,83,73,8.05,VE,2020-08-27 04:39:28
325,Richards Bay,-28.78,32.04,59.07,69,86,5.03,ZA,2020-08-27 04:39:28
326,Dudinka,69.41,86.18,62.6,55,80,4.47,RU,2020-08-27 04:39:28
327,Alofi,-19.06,-169.92,78.8,65,55,8.05,NU,2020-08-27 04:33:19
328,Coruripe,-10.13,-36.18,70.25,81,2,6.44,BR,2020-08-27 04:33:50
329,Ekibastuz,51.67,75.37,70.92,54,9,16.73,KZ,2020-08-27 04:39:29
330,Lesogorsk,56.05,99.51,57.2,91,100,7.0,RU,2020-08-27 04:39:29
331,Bat Khela,34.62,71.97,73.02,78,100,3.67,PK,2020-08-27 04:39:29
332,Kamenka,51.32,42.77,70.02,42,0,6.2,RU,2020-08-27 04:34:04
333,Independence,39.09,-94.42,82.4,69,1,9.17,US,2020-08-27 04:39:29
334,Elbistan,38.21,37.2,71.98,31,10,1.19,TR,2020-08-27 04:39:30
335,Yamada,39.47,141.95,84.9,68,0,11.86,JP,2020-08-27 04:39:30
336,Dayong,25.02,118.29,87.8,74,40,6.71,CN,2020-08-27 04:39:30
337,Mao,39.89,4.27,73.4,94,0,1.12,ES,2020-08-27 04:39:30
338,Kibala,9.11,18.35,73.4,94,73,3.15,TD,2020-08-27 04:39:30
339,Kalmunai,7.42,81.82,88.54,55,80,8.72,LK,2020-08-27 04:31:51
340,Thyboron,56.7,8.21,57.0,95,100,15.1,DK,2020-08-27 04:39:31
341,Nurota,40.56,65.69,71.6,53,0,6.93,UZ,2020-08-27 04:39:31
342,Benton Harbor,42.12,-86.45,80.6,69,1,5.82,US,2020-08-27 04:39:31
343,Brae,60.4,-1.35,50.0,93,78,5.82,GB,2020-08-27 04:35:25
344,Yar-Sale,66.83,70.83,61.77,71,16,9.04,RU,2020-08-27 04:33:00
345,Chanute,37.68,-95.46,78.8,74,1,8.05,US,2020-08-27 04:39:32
346,Souillac,-20.52,57.52,68.0,88,20,11.68,MU,2020-08-27 04:33:26
347,Tvoroyri,61.56,-6.81,44.6,93,23,5.39,FO,2020-08-27 04:39:32
348,Berlevag,70.86,29.09,44.6,81,75,6.93,NO,2020-08-27 04:32:56
349,Edgewater,28.99,-80.9,82.4,88,20,4.7,US,2020-08-27 04:39:33
350,Saint-Francois,46.42,3.91,51.8,93,19,1.12,FR,2020-08-27 04:34:19
351,Marsh Harbour,26.54,-77.06,84.2,76,3,10.0,BS,2020-08-27 04:35:13
352,Pangody,65.85,74.49,62.74,61,72,5.59,RU,2020-08-27 04:33:41
353,Victor Harbor,-35.57,138.62,63.0,67,0,1.99,AU,2020-08-27 04:33:38
354,Badulla,6.99,81.06,85.46,47,95,3.04,LK,2020-08-27 04:39:34
355,Teguldet,57.31,88.17,63.7,67,79,3.0,RU,2020-08-27 04:39:35
356,Diamantino,-14.41,-56.45,77.4,47,0,3.33,BR,2020-08-27 04:39:35
357,Narrabri,-30.32,149.78,68.0,28,6,10.29,AU,2020-08-27 04:39:35
358,Inhambane,-23.86,35.38,69.51,81,69,9.04,MZ,2020-08-27 04:39:36
359,Katherine,-14.47,132.27,95.0,8,43,23.04,AU,2020-08-27 04:39:36
360,Kieta,-6.22,155.63,83.79,73,66,5.1,PG,2020-08-27 04:32:27
361,Mombetsu,44.35,143.35,77.0,83,20,5.82,JP,2020-08-27 04:39:36
362,Cairo,30.06,31.25,77.0,73,0,5.82,EG,2020-08-27 04:38:11
363,Macau,22.2,113.55,86.0,74,40,2.24,MO,2020-08-27 04:39:11
364,Varkkallai,8.73,76.71,87.8,62,20,10.29,IN,2020-08-27 04:39:37
365,Zinder,13.81,8.99,77.0,88,91,4.7,NE,2020-08-27 04:39:37
366,Gilleleje,56.12,12.31,59.0,90,99,13.24,DK,2020-08-27 04:39:37
367,Mayumba,-3.43,10.66,74.41,90,89,6.04,GA,2020-08-27 04:39:37
368,Nyimba,-14.56,30.81,70.86,48,61,4.03,ZM,2020-08-27 04:39:38
369,Lundazi,-12.29,33.18,70.11,51,87,8.59,ZM,2020-08-27 04:39:38
370,Bardiyah,31.76,25.09,76.51,83,0,14.2,LY,2020-08-27 04:39:38
371,Brekstad,63.69,9.67,50.0,93,40,3.36,NO,2020-08-27 04:39:38
372,Miri,4.41,114.01,82.4,88,40,9.17,MY,2020-08-27 04:38:04
373,Garowe,8.41,48.48,80.35,57,93,23.78,SO,2020-08-27 04:34:30
374,Broome,42.25,-75.83,64.0,77,90,3.74,US,2020-08-27 04:34:10
375,Upington,-28.45,21.26,46.4,39,0,5.82,ZA,2020-08-27 04:39:39
376,Mapiri,-15.25,-68.17,68.23,84,90,1.05,BO,2020-08-27 04:39:39
377,Lakes Entrance,-37.88,147.98,66.0,44,30,8.99,AU,2020-08-27 04:39:39
378,Alexandria,31.22,29.96,78.8,69,40,6.93,EG,2020-08-27 04:39:40
379,Morgan City,29.7,-91.21,82.4,94,90,24.16,US,2020-08-27 04:39:40
380,Lebu,-37.62,-73.65,47.88,89,45,11.83,CL,2020-08-27 04:33:05
381,Diplo,24.47,69.58,87.46,69,35,15.57,PK,2020-08-27 04:39:40
382,Ponta Do Sol,32.67,-17.1,75.99,58,0,4.21,PT,2020-08-27 04:33:46
383,Meulaboh,4.14,96.13,86.36,62,31,5.77,ID,2020-08-27 04:34:19
384,Quelimane,-17.88,36.89,75.2,88,75,4.7,MZ,2020-08-27 04:39:41
385,Kavaratti,10.57,72.64,84.2,74,40,6.93,IN,2020-08-27 04:32:52
386,Dangriga,16.97,-88.23,82.99,78,4,8.99,BZ,2020-08-27 04:39:41
387,Ampanihy,-24.7,44.75,72.93,57,53,6.58,MG,2020-08-27 04:39:42
388,Tripoli,32.88,13.19,75.06,74,0,4.59,LY,2020-08-27 04:37:37
389,Purna,19.18,77.05,77.0,88,90,4.7,IN,2020-08-27 04:39:42
390,Zadonsk,52.39,38.93,60.8,93,99,1.97,RU,2020-08-27 04:39:42
391,Coihaique,-45.58,-72.07,39.2,93,90,2.24,CL,2020-08-27 04:33:04
392,Starobaltachevo,56.0,55.92,66.96,79,58,13.65,RU,2020-08-27 04:39:43
393,Kloulklubed,7.04,134.26,87.8,66,75,12.75,PW,2020-08-27 04:39:43
394,Kommunar,59.62,30.39,55.0,87,96,2.24,RU,2020-08-27 04:39:43
395,Buraydah,26.33,43.98,84.2,28,0,12.73,SA,2020-08-27 04:39:43
396,Buchlovice,49.09,17.34,64.99,72,1,7.74,CZ,2020-08-27 04:39:43
397,Havelock,34.88,-76.9,75.2,73,1,4.85,US,2020-08-27 04:39:44
398,Namatanai,-3.67,152.43,84.79,69,37,5.06,PG,2020-08-27 04:32:57
399,Aklavik,68.22,-135.01,50.0,66,40,11.41,CA,2020-08-27 04:32:41
400,Damnagar,21.7,71.52,85.05,72,70,13.51,IN,2020-08-27 04:39:44
401,Yashan,22.2,109.94,91.08,54,0,6.31,CN,2020-08-27 04:39:44
402,Konevo,62.12,39.32,52.38,88,99,6.33,RU,2020-08-27 04:39:45
403,Visnes,59.36,5.22,57.2,71,94,14.99,NO,2020-08-27 04:39:45
404,Charters Towers,-20.1,146.27,76.87,29,0,11.16,AU,2020-08-27 04:39:45
405,Zamosc,50.72,23.25,60.8,93,75,13.87,PL,2020-08-27 04:39:45
406,Pec,42.66,20.29,51.8,87,20,1.12,XK,2020-08-27 04:39:45
407,Santa Rosa,14.31,121.11,91.0,62,73,12.75,PH,2020-08-27 04:34:27
408,Porto Belo,-27.16,-48.55,60.8,82,0,11.41,BR,2020-08-27 04:39:46
409,Tazovskiy,67.47,78.7,57.52,74,23,6.44,RU,2020-08-27 04:39:46
410,Totma,59.97,42.76,54.54,87,74,6.24,RU,2020-08-27 04:39:46
411,Valparaiso,-33.04,-71.63,46.4,93,0,2.24,CL,2020-08-27 04:33:31
412,Agadir,30.42,-9.6,86.0,25,10,9.17,MA,2020-08-27 04:39:47
413,Esil,51.96,66.4,67.21,64,42,7.81,KZ,2020-08-27 04:39:47
414,Jumla,29.27,82.18,75.15,49,42,6.2,NP,2020-08-27 04:39:47
415,Ryotsu,38.08,138.43,91.4,55,0,5.82,JP,2020-08-27 04:39:48
416,Porgera,-5.47,143.2,48.56,100,88,1.95,PG,2020-08-27 04:39:48
417,Port Hardy,50.7,-127.42,57.2,87,20,4.7,CA,2020-08-27 04:34:26
418,Yonezawa,37.92,140.12,95.0,62,2,4.52,JP,2020-08-27 04:39:48
419,Dhola,21.88,71.78,85.8,70,70,13.42,IN,2020-08-27 04:39:48
420,Korla,41.76,86.15,79.68,17,93,21.65,CN,2020-08-27 04:39:49
421,Whitehorse,60.72,-135.05,55.0,66,20,12.75,CA,2020-08-27 04:39:49
422,Kisangani,0.52,25.2,71.11,96,100,2.53,CD,2020-08-27 04:39:49
423,Salamiyah,35.01,37.05,74.43,70,0,10.8,SY,2020-08-27 04:39:49
424,Constitucion,-35.33,-72.42,47.5,90,6,4.81,CL,2020-08-27 04:32:53
425,Ngunguru,-35.62,174.5,57.0,31,10,8.99,NZ,2020-08-27 04:34:22
426,Tamandare,-8.76,-35.1,71.67,78,13,7.07,BR,2020-08-27 04:39:50
427,Pokhara,28.23,83.98,77.52,82,92,4.32,NP,2020-08-27 04:39:50
428,Mandera,3.94,41.87,79.07,63,93,14.9,KE,2020-08-27 04:39:50
429,Kapit,2.02,112.93,91.2,59,64,1.66,MY,2020-08-27 04:34:38
430,Makokou,0.57,12.86,69.1,97,100,3.02,GA,2020-08-27 04:39:51
431,Necochea,-38.55,-58.74,48.99,94,31,13.0,AR,2020-08-27 04:33:52
432,Maniitsoq,65.42,-52.9,47.75,68,89,5.68,GL,2020-08-27 04:33:07
433,Ambon,-3.7,128.18,78.8,88,40,8.05,ID,2020-08-27 04:39:52
434,Kenai,60.55,-151.26,53.6,81,90,5.82,US,2020-08-27 04:39:52
435,Sumbal,34.23,74.63,61.88,88,99,2.08,IN,2020-08-27 04:39:52
436,Dinard,48.63,-2.06,59.0,87,90,5.82,FR,2020-08-27 04:39:52
437,Massaguet,12.48,15.44,75.2,94,20,2.24,TD,2020-08-27 04:39:52
438,Kochi,9.94,76.26,84.2,79,40,6.93,IN,2020-08-27 04:39:05
439,Nalut,30.33,10.85,67.44,76,0,10.49,LY,2020-08-27 04:39:53
440,Vardo,70.37,31.11,46.4,81,40,16.11,NO,2020-08-27 04:34:17
441,Port-Gentil,-0.72,8.78,75.78,88,91,15.73,GA,2020-08-27 04:34:41
442,Bud,39.45,-86.18,78.01,88,1,8.08,US,2020-08-27 04:34:02
443,Pokaran,26.92,71.92,86.67,62,32,15.64,IN,2020-08-27 04:39:54
444,Cavalcante,-13.8,-47.46,63.5,29,0,5.1,BR,2020-08-27 04:39:54
445,Xinyu,27.8,114.93,90.46,47,0,3.67,CN,2020-08-27 04:39:54
446,Touros,-5.2,-35.46,69.8,94,40,4.7,BR,2020-08-27 04:39:54
447,Etchoropo,26.77,-109.67,89.01,65,0,4.0,MX,2020-08-27 04:39:54
448,Aleksandrovsk-Sakhalinskiy,50.9,142.16,68.72,75,97,2.64,RU,2020-08-27 04:39:55
449,Klaksvik,62.23,-6.59,44.6,93,5,4.81,FO,2020-08-27 04:33:14
450,Eureka,40.8,-124.16,57.0,87,90,6.93,US,2020-08-27 04:31:27
451,Kahone,14.15,-16.03,75.2,94,20,6.08,SN,2020-08-27 04:39:55
452,Dolinsk,47.35,142.8,77.0,73,20,8.95,RU,2020-08-27 04:39:56
453,San Andres,12.58,-81.7,78.8,94,75,4.7,CO,2020-08-27 04:38:24
454,Feijo,-8.16,-70.35,72.12,58,0,2.28,BR,2020-08-27 04:39:56
455,Sovetskiy,61.36,63.58,60.51,76,26,5.55,RU,2020-08-27 04:39:56
456,Jacqueville,5.21,-4.41,75.2,94,20,4.7,CI,2020-08-27 04:39:57
457,Skjervoy,70.03,20.97,44.6,87,75,16.11,NO,2020-08-27 04:39:57
458,Laranjeiras Do Sul,-25.41,-52.42,50.99,72,0,4.05,BR,2020-08-27 04:39:57
459,Beringovskiy,63.05,179.32,52.03,81,40,9.69,RU,2020-08-27 04:34:41
460,Liberty,31.83,-81.5,77.0,100,1,1.77,US,2020-08-27 04:38:17
461,Quang Ngai,15.12,108.8,97.92,43,90,1.95,VN,2020-08-27 04:39:58
462,Togur,58.36,82.83,64.29,64,0,1.61,RU,2020-08-27 04:39:58
463,Grindavik,63.84,-22.43,48.2,70,90,3.36,IS,2020-08-27 04:33:47
464,Baykit,61.67,96.37,59.2,65,96,2.42,RU,2020-08-27 04:33:13
465,Strezhevoy,60.73,77.59,62.6,63,0,4.47,RU,2020-08-27 04:39:58
466,Columbia,34.0,-81.03,77.0,94,1,2.66,US,2020-08-27 04:39:59
467,Bam,29.11,58.36,86.04,16,31,16.42,IR,2020-08-27 04:39:59
468,Nayoro,44.35,142.46,86.67,59,49,1.95,JP,2020-08-27 04:39:59
469,Sao Joao Da Barra,-21.64,-41.05,65.97,87,28,12.64,BR,2020-08-27 04:32:58
470,Manyana,-23.4,21.72,53.58,34,19,6.42,BW,2020-08-27 04:40:00
471,Umm Kaddadah,13.6,26.69,83.44,55,69,8.34,SD,2020-08-27 04:33:22
472,Catmondaan,10.69,124.01,89.6,66,75,11.41,PH,2020-08-27 04:40:00
473,Yaan,7.38,8.57,71.53,97,85,4.52,NG,2020-08-27 04:40:00
474,Vaxjo,56.88,14.81,55.4,87,66,9.17,SE,2020-08-27 04:38:50
475,Nandyal,15.48,78.48,84.25,71,100,12.06,IN,2020-08-27 04:40:01
476,Voh,-20.97,164.7,72.55,58,21,14.97,NC,2020-08-27 04:40:01
477,Brokopondo,4.75,-55.17,77.72,85,79,6.69,SR,2020-08-27 04:40:01
478,Rio Grande,-32.03,-52.1,61.0,92,100,8.32,BR,2020-08-27 04:33:12
479,Shenjiamen,29.96,122.3,82.04,79,95,7.25,CN,2020-08-27 04:40:02
480,Ewo,-0.87,14.82,72.91,86,99,7.92,CG,2020-08-27 04:40:02
481,Luganville,-15.53,167.17,78.46,84,65,13.76,VU,2020-08-27 04:40:02
482,Abha,18.22,42.51,71.6,64,81,1.03,SA,2020-08-27 04:39:29
483,Isangel,-19.55,169.27,72.27,79,71,17.29,VU,2020-08-27 04:32:48
484,Vestmannaeyjar,63.44,-20.27,48.34,78,0,13.31,IS,2020-08-27 04:32:49
485,Bandarbeyla,9.49,50.81,81.73,61,95,27.25,SO,2020-08-27 04:33:21
486,Pandan,14.05,124.17,89.22,60,48,1.68,PH,2020-08-27 04:40:03
487,Kropotkin,45.44,40.58,71.71,54,27,6.13,RU,2020-08-27 04:40:03
488,Callaway,30.15,-85.57,81.0,88,1,4.7,US,2020-08-27 04:40:03
489,Lagos,6.58,3.75,75.2,94,40,2.98,NG,2020-08-27 04:40:04
490,Luderitz,-26.65,15.16,52.99,79,0,9.95,NA,2020-08-27 04:32:57
491,Butembo,0.15,29.28,59.27,95,55,1.74,CD,2020-08-27 04:40:04
492,Poya,-21.35,165.15,70.47,61,28,15.03,NC,2020-08-27 04:40:04
493,Batemans Bay,-35.72,150.18,68.0,38,17,3.83,AU,2020-08-27 04:40:04
494,Toppenish,46.38,-120.31,75.99,63,1,3.27,US,2020-08-27 04:40:05
495,Kushima,31.46,131.23,84.2,83,75,13.87,JP,2020-08-27 04:40:05
496,Darhan,49.49,105.92,57.18,91,100,3.13,MN,2020-08-27 04:40:05
497,Morant Bay,17.88,-76.41,84.2,79,40,17.22,JM,2020-08-27 04:40:05
498,Zhaozhou,45.68,125.32,64.24,93,100,21.52,CN,2020-08-27 04:40:06
499,Lubao,14.92,120.55,89.01,70,75,10.29,PH,2020-08-27 04:40:06
500,Skibbereen,51.55,-9.27,55.4,100,75,9.17,IE,2020-08-27 04:33:39
501,Karratha,-20.74,116.85,95.86,15,0,8.12,AU,2020-08-27 04:34:43
502,Hami,42.8,93.45,79.68,16,12,4.9,CN,2020-08-27 04:40:07
503,Virginia Beach,36.85,-75.98,75.0,78,1,5.82,US,2020-08-27 04:32:47
504,Amambai,-23.1,-55.23,62.62,80,0,7.31,BR,2020-08-27 04:40:07
505,Upata,8.01,-62.4,78.01,92,94,2.26,VE,2020-08-27 04:40:08
506,Rawson,-43.3,-65.1,48.06,81,59,8.39,AR,2020-08-27 04:40:08
507,Padang,-0.95,100.35,86.45,59,86,5.68,ID,2020-08-27 04:33:18
508,Drumheller,51.46,-112.71,64.0,74,49,1.99,CA,2020-08-27 04:40:02
509,Smoky Lake,54.12,-112.47,48.99,96,56,5.53,CA,2020-08-27 04:40:08
510,Amahai,-3.33,128.92,82.45,74,47,13.22,ID,2020-08-27 04:40:09
511,Ola,59.58,151.28,57.74,53,6,9.8,RU,2020-08-27 04:35:46
512,Qasigiannguit,68.82,-51.19,42.8,70,34,3.36,GL,2020-08-27 04:40:09
513,Bafra,41.57,35.91,71.6,83,75,10.29,TR,2020-08-27 04:40:09
514,Barinas,8.62,-70.21,71.67,94,27,1.9,VE,2020-08-27 04:40:10
515,Saint-Augustin,51.23,-58.65,47.89,76,1,9.22,CA,2020-08-27 04:40:10
516,Ushtobe,45.25,77.98,70.72,35,91,11.86,KZ,2020-08-27 04:40:10
517,Nehe,48.48,124.83,71.92,73,100,10.89,CN,2020-08-27 04:40:10
518,Izumo,35.37,132.77,95.0,50,75,5.82,JP,2020-08-27 04:40:10
519,Yeppoon,-23.13,150.73,73.4,38,90,8.05,AU,2020-08-27 04:33:27
520,Znamenskoye,57.13,73.83,62.74,69,50,7.54,RU,2020-08-27 04:40:11
521,Eston,51.15,-108.75,61.0,51,20,8.05,CA,2020-08-27 04:40:11
522,Nisia Floresta,-6.09,-35.21,73.4,83,20,6.93,BR,2020-08-27 04:40:11
523,Tessalit,20.2,1.01,84.78,43,0,1.95,ML,2020-08-27 04:40:11
524,Pringsewu,-5.36,104.97,88.16,53,43,4.34,ID,2020-08-27 04:40:12
525,Maamba,-17.37,27.15,64.09,33,6,1.25,ZM,2020-08-27 04:40:12
526,San Patricio,19.22,-104.7,76.77,94,100,13.06,MX,2020-08-27 04:32:49
527,Emerald,-23.53,148.17,75.99,22,0,10.29,AU,2020-08-27 04:40:12
528,Caravelas,-17.71,-39.25,69.1,89,22,8.61,BR,2020-08-27 04:33:35
529,Bosaso,11.28,49.18,93.99,39,72,12.46,SO,2020-08-27 04:34:08
530,Dolores,-36.31,-57.68,53.17,91,11,8.43,AR,2020-08-27 04:40:13
531,Moron,-34.65,-58.62,57.99,78,47,7.0,AR,2020-08-27 04:40:13
532,Yulara,-25.24,130.99,84.2,13,0,5.82,AU,2020-08-27 04:33:23
533,Kozlovo,56.52,36.27,53.71,87,12,4.72,RU,2020-08-27 04:40:13
534,Nelson Bay,-32.72,152.15,72.0,21,3,14.99,AU,2020-08-27 04:40:14
535,Caraballeda,10.61,-66.85,72.0,77,43,6.78,VE,2020-08-27 04:40:14
536,Port Barton,10.48,119.25,86.65,64,17,3.94,PH,2020-08-27 04:40:14
537,Methoni,36.82,21.7,77.0,82,0,9.48,GR,2020-08-27 04:40:14
538,Biak,-0.91,122.88,82.18,69,68,10.51,ID,2020-08-27 04:40:14
539,Tshikapa,-6.42,20.8,73.53,83,100,1.52,CD,2020-08-27 04:34:27
540,Silver City,32.77,-108.28,75.2,25,1,3.36,US,2020-08-27 04:40:15
541,Siedlce,52.17,22.29,64.0,74,99,19.57,PL,2020-08-27 04:40:15
542,Kendari,-3.94,122.5,84.65,62,34,7.61,ID,2020-08-27 04:40:15
543,Aasiaat,68.71,-52.87,37.49,77,67,8.01,GL,2020-08-27 04:40:15
544,Hay River,60.82,-115.8,50.0,100,75,5.82,CA,2020-08-27 04:33:08
545,Fort Nelson,58.81,-122.7,59.0,72,75,5.82,CA,2020-08-27 04:40:16
546,Port Hedland,-20.32,118.57,96.8,28,0,11.41,AU,2020-08-27 04:40:16
547,Tototlan,20.55,-102.8,68.0,88,90,9.17,MX,2020-08-27 04:40:16
548,Nioro,13.35,-15.75,75.13,94,100,5.99,GM,2020-08-27 04:40:16
549,Beloha,-25.17,45.05,72.75,65,26,6.51,MG,2020-08-27 04:40:17
550,Platonovka,52.71,41.95,64.15,69,54,6.8,RU,2020-08-27 04:40:17
551,Weyburn,49.67,-103.85,59.0,71,9,4.0,CA,2020-08-27 04:40:17
552,Bara,10.37,10.73,71.1,93,87,3.53,NG,2020-08-27 04:40:17
553,Xiongyue,40.18,122.12,73.35,93,100,9.15,CN,2020-08-27 04:40:17
554,Pisco,-13.7,-76.22,61.0,87,90,9.17,PE,2020-08-27 04:37:13
555,La Ronge,55.1,-105.28,57.2,82,20,5.82,CA,2020-08-27 04:33:14
556,Palmer,42.16,-72.33,62.6,48,40,11.41,US,2020-08-27 04:40:18
557,Mizan Teferi,6.98,35.58,67.06,77,40,1.74,ET,2020-08-27 04:40:18
558,Coquimbo,-29.95,-71.34,48.2,87,0,5.82,CL,2020-08-27 04:33:20
559,Kota,25.18,75.83,85.03,71,36,10.78,IN,2020-08-27 04:40:19
560,Kasongo,-4.45,26.67,69.67,89,22,3.96,CD,2020-08-27 04:40:19
561,Santana Do Mundau,-9.17,-36.22,64.4,93,2,4.7,BR,2020-08-27 04:40:19
562,Petatlan,17.52,-101.27,74.8,88,100,3.24,MX,2020-08-27 04:40:19
563,Tefe,-3.35,-64.71,78.26,67,48,1.05,BR,2020-08-27 04:40:19
564,Conde,-7.26,-34.91,69.8,94,20,5.82,BR,2020-08-27 04:33:20
565,Matara,5.95,80.54,86.88,63,62,8.97,LK,2020-08-27 04:33:37
566,Aykhal,66.0,111.5,64.17,32,53,4.56,RU,2020-08-27 04:34:10
567,Omboue,-1.57,9.26,74.93,86,98,7.94,GA,2020-08-27 04:33:32
568,Mutum,-19.8,-41.44,60.35,85,2,3.49,BR,2020-08-27 04:40:20
569,Houlton,46.13,-67.84,50.0,57,1,6.93,US,2020-08-27 04:40:21
570,Arlit,18.74,7.39,84.74,52,32,3.49,NE,2020-08-27 04:40:21
571,Taranagar,28.67,75.04,90.82,53,39,9.6,IN,2020-08-27 04:40:21
